code,hex0,hex1,hex2,hex3,hex4,L0,a0,b0,L1,a1,b1,L2,a2,b2,L3,a3,b3,L4,a4,b4,tags,likes
ccf0c3bca3ca7c47894a0e5c,#CCF0C3,#BCA3CA,#7C4789,#4A0E5C,#CCF0C3,0.9176622434511076,-0.05385861110001855,0.04600461014270241,0.7500799110868379,0.04225622680190955,-0.04474767277153535,0.4872641498710314,0.08957668737376268,-0.07656083007631914,0.3116366947898183,0.09737153033605139,-0.09160119679792464,0.9176622434511076,-0.05385861110001855,0.04600461014270241,vintage,3757
2d39999a1ba0f08181ebbb91,#2D3999,#9A1BA0,#F08181,#EBBB91,#2D3999,0.3979867584577466,0.004886327229961962,-0.15576525536711083,0.4954489840075774,0.17600327854949205,-0.11841074867428886,0.7263820390314306,0.12740442625499226,0.048752231725798234,0.8249501318598569,0.036148141737442296,0.06962416935112703,0.3979867584577466,0.004886327229961962,-0.15576525536711083,vintage,1993
343434e6b31efcfaf1cacaca,#343434,#E6B31E,#FCFAF1,#CACACA,#343434,0.325037425539482,7.428651079832704e-07,-3.6941305944726555e-05,0.79156393210929,0.008281231480455897,0.1556839136903469,0.9841795922534674,-0.0013455071129211404,0.011855783675548182,0.83901524608924,1.9175488805700525e-06,-9.535615428468702e-05,0.325037425539482,7.428651079832704e-07,-3.6941305944726555e-05,vintage,6051
dbf1f2cd5555882042efedbb,#DBF1F2,#CD5555,#882042,#EFEDBB,#DBF1F2,0.9423151037246782,-0.021776901219271227,-0.008069011528463066,0.6044087471345412,0.14116667414354245,0.05926860426349623,0.4235426323162575,0.1395546392579078,0.014896540585171425,0.9353565081840961,-0.017538478255195056,0.06234013577203179,0.9423151037246782,-0.021776901219271227,-0.008069011528463066,vintage,2150
e9e2d0ea90856e57734f323b,#E9E2D0,#EA9085,#6E5773,#4F323B,#E9E2D0,0.9134639380738456,0.0003424066183383978,0.02508824811092558,0.7439185751382172,0.09867265977673578,0.05135402785255383,0.4902610165856047,0.04006249643345838,-0.03337182124015409,0.3548950665768511,0.04405858642793836,-0.0004897830646551915,0.9134639380738456,0.0003424066183383978,0.02508824811092558,vintage,4083
f7f7f7393e465c636ef8b500,#F7F7F7,#393E46,#5C636E,#F8B500,#F7F7F7,0.9761404846059928,2.2309452685220776e-06,-0.0001109407762105441,0.362268686828672,-0.0027176565907693906,-0.015177452141602987,0.4975332383061255,-0.003595272534023808,-0.019318659522240322,0.8139192731880113,0.0243471272462501,0.16600765884681778,0.9761404846059928,2.2309452685220776e-06,-0.0001109407762105441,vintage,6151
f7aa0023578440a8c4bcdbdf,#F7AA00,#235784,#40A8C4,#BCDBDF,#F7AA00,0.7923837651993075,0.039649970811103996,0.1614450079595081,0.4442765465350211,-0.03488682023257206,-0.08566742691486962,0.6832113359556042,-0.07931272170122972,-0.06442596613407159,0.8700801135398982,-0.029891990562131987,-0.014715038041477446,0.7923837651993075,0.039649970811103996,0.1614450079595081,vintage,4293
fef9d9ce7d0093590000541a,#FEF9D9,#CE7D00,#935900,#00541A,#FEF9D9,0.9777635922776267,-0.0071561978029497375,0.041226500809384836,0.6615298047067031,0.05978976381650103,0.1344975357715127,0.5177653874022465,0.04443944527994548,0.10529376160150195,0.3884326180718639,-0.09687662813477338,0.06293926259519386,0.9777635922776267,-0.0071561978029497375,0.041226500809384836,vintage,3154
87e5da92a4c0f4adade58cdb,#87E5DA,#92A4C0,#F4ADAD,#E58CDB,#87E5DA,0.8604618402226938,-0.09083044934817108,-0.009719352462595587,0.7142752951479783,-0.008593049327992652,-0.04502911572880086,0.8147686416043877,0.07914710097242783,0.027215947164201615,0.7582518544782392,0.12819019288352718,-0.07103553927025064,0.8604618402226938,-0.09083044934817108,-0.009719352462595587,vintage,2968
d0efb5eb78782f3e75f3e595,#D0EFB5,#EB7878,#2F3E75,#F3E595,#D0EFB5,0.915185451234999,-0.05435558313194111,0.06288841926034905,0.704168434565269,0.13263409261662518,0.0517498511988595,0.380798798300345,-0.00011822157702090497,-0.09557054250269903,0.9154023076989987,-0.01676867382925451,0.09975774674257609,0.915185451234999,-0.05435558313194111,0.06288841926034905,vintage,2088
feb0625751513f3b3be7b3b3,#FEB062,#575151,#3F3B3B,#E7B3B3,#FEB062,0.8170289781024511,0.057257809252773795,0.1179844226009168,0.44070488483914216,0.007549186376580197,0.002323798883813788,0.35635596401784075,0.0052996138476196775,0.0016218841772890902,0.8138089391747196,0.05758344530495596,0.01915100151347915,0.8170289781024511,0.057257809252773795,0.1179844226009168,vintage,1767
fbd68563aebb7a5d7e312b30,#FBD685,#63AEBB,#7A5D7E,#312B30,#FBD685,0.8902507267129902,0.008060225805532895,0.10772184689645292,0.7070901048710663,-0.06664626897755532,-0.038375237467215495,0.5197092754611846,0.04887226254510435,-0.03778719869692304,0.29749506715847823,0.010825052034563964,-0.005942610368268458,0.8902507267129902,0.008060225805532895,0.10772184689645292,vintage,2031
f8b195f67280c06c84355c7d,#F8B195,#F67280,#C06C84,#355C7D,#F8B195,0.820632229668904,0.06796182854047839,0.06198771755530974,0.7123781611387315,0.15607328318093994,0.04351785044350737,0.6320507378206843,0.10962964856589208,0.004490178464958194,0.4607595893212996,-0.028861402215414333,-0.06382247196685725,0.820632229668904,0.06796182854047839,0.06198771755530974,vintage,7184
1c1124684656de774eb7e1b5,#1C1124,#684656,#DE774E,#B7E1B5,#1C1124,0.2021566274250333,0.025549350029446027,-0.030625934891318596,0.4375164830114501,0.05122853732450516,-0.009369256761072864,0.6777527646340785,0.10427854051916863,0.09327831546283871,0.8682429488157755,-0.059902562776906976,0.04385093056178491,0.2021566274250333,0.025549350029446027,-0.030625934891318596,vintage,2505
1c1124693e5274b49ba7d7c5,#1C1124,#693E52,#74B49B,#A7D7C5,#1C1124,0.2021566274250333,0.025549350029446027,-0.030625934891318596,0.4218320695700648,0.06534585470364895,-0.010469157512362715,0.7193849298144868,-0.07393099070747366,0.016128504747978667,0.8403040106647522,-0.05512888335776789,0.009639083914489754,0.2021566274250333,0.025549350029446027,-0.030625934891318596,vintage,2074
fae3e3b7b7b71370833d0240,#FAE3E3,#B7B7B7,#137083,#3D0240,#FAE3E3,0.9344155925015409,0.024108872026564754,0.007547538271174714,0.7794418324142114,1.7813952966072577e-06,-8.858548873114103e-05,0.5039362538447267,-0.06843056357285038,-0.04964598150737315,0.2569662026526764,0.09601888830674299,-0.06477809962876954,0.9344155925015409,0.024108872026564754,0.007547538271174714,vintage,5193
ff6d244e413b857671e2ded3,#FF6D24,#4E413B,#857671,#E2DED3,#FF6D24,0.7059830923746091,0.14272334342031434,0.13228314689185633,0.38691286337546893,0.01429830872197524,0.014885262513787023,0.5781181872842774,0.015638394112240217,0.012748553848972444,0.9007076036643459,-6.545698366444697e-05,0.015324863813818479,0.7059830923746091,0.14272334342031434,0.13228314689185633,vintage,4212
fffcefd2ebcdff7f5b393939,#FFFCEF,#D2EBCD,#FF7F5B,#393939,#FFFCEF,0.9898626932776613,-0.0018431166433243718,0.017145870477395797,0.913671692221859,-0.03708262481219471,0.030518213305386288,0.7365249569597909,0.13196671472945187,0.09795427835174292,0.3445844184906049,7.875392836753647e-07,-3.916286995603313e-05,0.9898626932776613,-0.0018431166433243718,0.017145870477395797,vintage,4001
f4e8c1a0c1b8726a95351f39,#F4E8C1,#A0C1B8,#726A95,#351F39,#F4E8C1,0.9307114678391928,-0.00269684676538251,0.05236759331818741,0.7839745142002936,-0.03770193244717834,0.001935678905942706,0.5484094022642453,0.02561031321891427,-0.06158490116556353,0.2793805722722408,0.042954866887175425,-0.03449258813564135,0.9307114678391928,-0.00269684676538251,0.05236759331818741,vintage,3632
33364484577cc65f63f6e1b8,#333644,#84577C,#C65F63,#F6E1B8,#333644,0.33584567196155013,0.0023998684807798876,-0.02490739271716519,0.5186984397150656,0.07070087999625985,-0.0357724090821398,0.6111873066000796,0.12425040215917038,0.04360785124741795,0.9166358326780936,0.0060853840116661395,0.057817455956134634,0.33584567196155013,0.0023998684807798876,-0.02490739271716519,vintage,3232
fafafaffe9e3c4c1e07c73e6,#FAFAFA,#FFE9E3,#C4C1E0,#7C73E6,#FAFAFA,0.985105361228052,2.2514342754575978e-06,-0.00011195965657340157,0.9500522974896469,0.020680022490477956,0.014758654601066956,0.8232268376413461,0.014686486854530223,-0.040749086729629846,0.619044827114365,0.0403877718574448,-0.16353188077985087,0.985105361228052,2.2514342754575978e-06,-0.00011195965657340157,vintage,5354
fbfbfbb9e1dcf38181756c83,#FBFBFB,#B9E1DC,#F38181,#756C83,#FBFBFB,0.9880891175077415,2.25825357746956e-06,-0.00011229876784157877,0.8798316702215565,-0.041970519462151135,-0.005350115456287385,0.730285003451729,0.1305832494676673,0.05022237459635914,0.5476805476952283,0.020032424063618937,-0.030906288198190246,0.9880891175077415,2.25825357746956e-06,-0.00011229876784157877,vintage,6117
f9f9f9ded5c4ef7e56305973,#F9F9F9,#DED5C4,#EF7E56,#305973,#F9F9F9,0.9821193438787502,2.2446098055795005e-06,-0.00011162028832900628,0.8756140060672644,0.002865535661894736,0.02472907351437903,0.7126820211930185,0.11473553103636247,0.09588033460539275,0.4456284141903883,-0.03314604881795424,-0.05357689803907828,0.9821193438787502,2.2446098055795005e-06,-0.00011162028832900628,vintage,4831
ff3e9bff88ba3a8b9566d0bc,#FF3E9B,#FF88BA,#3A8B95,#66D0BC,#FF3E9B,0.6782173763159178,0.23710058903594056,-0.014464974037749156,0.771317704117607,0.15296192639511652,-0.014178945692706613,0.5911841383696923,-0.07096577335440335,-0.03525638878671472,0.7889337204549888,-0.10310677632087972,0.0008118489727562128,0.6782173763159178,0.23710058903594056,-0.014464974037749156,retro,677
c00707ff4400ffb33f134e8e,#C00707,#FF4400,#FFB33F,#134E8E,#C00707,0.5093587942440555,0.18033962310866447,0.09954717552652431,0.6592967253364012,0.18796050170713996,0.13263367402115184,0.8202038600330008,0.043666626156345645,0.1464327751095567,0.42406069584173184,-0.03288949497658944,-0.1164786088732202,0.5093587942440555,0.18033962310866447,0.09954717552652431,retro,668
237227519a66ffaa00ffd786,#237227,#519A66,#FFAA00,#FFD786,#237227,0.4872502314197719,-0.10818579438450304,0.07880797319440985,0.6246515220817019,-0.0947232217505154,0.051357245696703246,0.8015655281171123,0.049081282716440855,0.16321969737339853,0.8960665848248756,0.01135962343456498,0.108558887753051,0.4872502314197719,-0.10818579438450304,0.07880797319440985,retro,418
f26076ff9760ffd150458b73,#F26076,#FF9760,#FFD150,#458B73,#F26076,0.6809669816833255,0.17414984141370704,0.0438651909701091,0.7747371204050071,0.09678576939411121,0.10587223074810442,0.8781836518670986,0.00282223445566121,0.1509466067316162,0.5839698496721807,-0.07924293626895795,0.015602488479994459,0.6809669816833255,0.17414984141370704,0.0438651909701091,retro,791
eaefefbfc9d125343fff9b51,#EAEFEF,#BFC9D1,#25343F,#FF9B51,#EAEFEF,0.9483375195493258,-0.005107201655305982,-0.001676460212314157,0.8305907270739856,-0.007412452148144233,-0.013933270560616995,0.316550950894139,-0.013782945763890164,-0.024451420029752313,0.7795976589311376,0.08561299551199442,0.12154615533814578,0.9483375195493258,-0.005107201655305982,-0.001676460212314157,retro,1417
6e026fabdadcf1e6c9fa891a,#6E026F,#ABDADC,#F1E6C9,#FA891A,#6E026F,0.37927774120117164,0.1465784179363978,-0.09206630526208187,0.8560604009946232,-0.046011854845752875,-0.016408614996383686,0.9261380600157548,0.00021244300430334206,0.03994393194470325,0.739720944105564,0.09511455844854932,0.14455635256575639,0.37927774120117164,0.1465784179363978,-0.09206630526208187,retro,851
bbe0ef161e54f16d34ff986a,#BBE0EF,#161E54,#F16D34,#FF986A,#BBE0EF,0.8849061192892497,-0.031426388600373834,-0.030839014046580182,0.26574899170522354,0.0027486858754616206,-0.0979605323833874,0.6865117534241203,0.13179340950474683,0.11806513508894645,0.7778071886200755,0.09878111420336633,0.09641018180522198,0.8849061192892497,-0.031426388600373834,-0.030839014046580182,retro,1289
4d2b8c85409deea727ffef5f,#4D2B8C,#85409D,#EEA727,#FFEF5F,#4D2B8C,0.38998976669593566,0.06265642372100144,-0.1384637571925993,0.49944036250776663,0.1131822122843047,-0.10738240426071244,0.7776952531618897,0.037268471633700395,0.14888390619385727,0.9390601055129144,-0.03628220044289954,0.15734939312546758,0.38998976669593566,0.06265642372100144,-0.1384637571925993,retro,1138
000080ff00009e2a3a3a2525,#000080,#FF0000,#9E2A3A,#3A2525,#000080,0.27116137252755995,-0.019406802862982464,-0.18693206690295233,0.6279259006618564,0.22488760383292616,0.12580493324047437,0.4707888330715631,0.14405691371091822,0.04581805121796223,0.29049249165461777,0.03033461997307474,0.010529130594166547,0.27116137252755995,-0.019406802862982464,-0.18693206690295233,retro,801
f5f2f2feb05d5a7acd2b2a2a,#F5F2F2,#FEB05D,#5A7ACD,#2B2A2A,#F5F2F2,0.9634590772819227,0.003076139489618601,0.0008428666330660972,0.8164345126487518,0.05560706426955653,0.1224241071009351,0.5941408984328896,-0.00799183317840102,-0.1321666145787057,0.2860625569152563,0.0013904498961307965,0.00039884048338448275,0.9634590772819227,0.003076139489618601,0.0008428666330660972,retro,1046
3601858f0177de1a58f4b342,#360185,#8F0177,#DE1A58,#F4B342,#360185,0.316413423562339,0.05596397547475129,-0.17135623827753294,0.4419086848753827,0.1790480492886266,-0.07287557092411395,0.5822187041375174,0.2173378219222577,0.04458944629458633,0.8084072256411128,0.03163083200155481,0.14170938974679848,0.316413423562339,0.05596397547475129,-0.17135623827753294,retro,2022
6dc3bb393d7e5459acf2aebb,#6DC3BB,#393D7E,#5459AC,#F2AEBB,#6DC3BB,0.7608330335420512,-0.08379952521686374,-0.011558393674028777,0.39223752185494165,0.014177488705294006,-0.10708710301989233,0.5016944159421821,0.018158510773391923,-0.12882337657642995,0.8181621674550257,0.08061538714836236,0.008912868419640452,0.7608330335420512,-0.08379952521686374,-0.011558393674028777,retro,1219
bf1a1aff6c0cffe08f060771,#BF1A1A,#FF6C0C,#FFE08F,#060771,#BF1A1A,0.5154872889316997,0.17439659685623976,0.09182331627344742,0.7037665899470993,0.14099649404433667,0.14001646434317389,0.9149652607087335,0.0013089354829838307,0.10569422959997055,0.2578608341237012,-0.01038716912275195,-0.1647204398602561,0.5154872889316997,0.17439659685623976,0.09182331627344742,retro,1687
f8f4ecff8fb7e83c9143334c,#F8F4EC,#FF8FB7,#E83C91,#43334C,#F8F4EC,0.9680442714541748,0.0010818119946254257,0.011279851891269677,0.7807740979858754,0.14142620851124188,-0.004770275476025487,0.6364200133173512,0.21772531279274787,-0.01805739772492726,0.34932578348447074,0.03228756769557917,-0.034610127832329585,0.9680442714541748,0.0010818119946254257,0.011279851891269677,retro,2248
62109fdc0e0efe6244ffdeb9,#62109F,#DC0E0E,#FE6244,#FFDEB9,#62109F,0.40639149049678686,0.11066233293755012,-0.16793031501535316,0.5652432535188908,0.19892388679111317,0.10906768280475349,0.6931158191056321,0.16467714184559434,0.10633064264465092,0.9188913450763037,0.020600960819206815,0.05700773257241498,0.40639149049678686,0.11066233293755012,-0.16793031501535316,retro,885
11224ef87b1bcbd99beeeeee,#11224E,#F87B1B,#CBD99B,#EEEEEE,#11224E,0.2665025258285778,-0.007039482790757057,-0.08404666740199351,0.7153107241144909,0.11386040489976401,0.13859605347270249,0.8595785627844461,-0.03962481085987246,0.0728147691093447,0.9491209076456786,2.169192684142729e-06,-0.00010786993457656546,0.2665025258285778,-0.007039482790757057,-0.08404666740199351,retro,1641
f4f754e9d484cfadc14e61d3,#F4F754,#E9D484,#CFADC1,#4E61D3,#F4F754,0.9455245316517242,-0.06211441781715399,0.16689641162913205,0.8698410025828529,-0.009223596475233187,0.10224238011330611,0.7835141228293758,0.04529436031428502,-0.014690199565840278,0.5406800997455959,0.0063856785972873364,-0.17557783797473092,0.9455245316517242,-0.06211441781715399,0.16689641162913205,retro,848
4506938c00ffff3f7fffc400,#450693,#8C00FF,#FF3F7F,#FFC400,#450693,0.35261690273283514,0.07326185051510314,-0.17691790409708663,0.5441043764859358,0.13728367567377697,-0.260117414160586,0.6707175398871096,0.22720182018680557,0.025037641279552714,0.8497869067290972,0.010443831406706572,0.1734825927202297,0.35261690273283514,0.07326185051510314,-0.17691790409708663,retro,2922
fff58affbbe1dd7bdfb3bfff,#FFF58A,#FFBBE1,#DD7BDF,#B3BFFF,#FFF58A,0.9559930106005375,-0.03091405069308717,0.12540980779677247,0.86548897498684,0.0882977095683044,-0.02443378950554964,0.7252799932979995,0.14455041819892345,-0.0959260393115059,0.8182696997509761,0.009523829382905413,-0.09090425528946344,0.9559930106005375,-0.03091405069308717,0.12540980779677247,retro,2139
f5ad189e1c60811844561530,#F5AD18,#9E1C60,#811844,#561530,#F5AD18,0.7961118124804746,0.03441970906686964,0.15809480277879323,0.4701152568203502,0.1724198463129667,-0.01575157192799287,0.4044133824814764,0.14274219445979508,0.0028465775905539004,0.3139684841329724,0.09871363240421793,-0.0015162380446528123,0.7961118124804746,0.03441970906686964,0.15809480277879323,retro,1657
f259125c3e94412b6b211832,#F25912,#5C3E94,#412B6B,#211832,#F25912,0.6600645470651871,0.1536634658984386,0.1290063473153582,0.44220797947433216,0.060765346587717595,-0.1218092419609415,0.3503919336686838,0.04753870054589082,-0.09628075773160505,0.23402901106709043,0.02373485482587201,-0.04384673402678685,0.6600645470651871,0.1536634658984386,0.1290063473153582,retro,1702
41a67e05339c1055c9e5c95f,#41A67E,#05339C,#1055C9,#E5C95F,#41A67E,0.6549272141071996,-0.10783528424021682,0.0309704101571448,0.3748992107714183,-0.02150703661809117,-0.17494479779266736,0.48555828836170545,-0.030562694312381344,-0.1896466510312147,0.839099202010487,-0.01050645188651167,0.12869372957307434,0.6549272141071996,-0.10783528424021682,0.0309704101571448,retro,1261
134686ed3f27feb21afdf4e3,#134686,#ED3F27,#FEB21A,#FDF4E3,#134686,0.3991307488449412,-0.02802964003757069,-0.11633588632052116,0.6258638074509061,0.18295449004847386,0.11063752341466976,0.8154294841910951,0.0376929812319291,0.16168062491232843,0.9696302799923888,0.0027960468158427787,0.024126050992638537,0.3991307488449412,-0.02802964003757069,-0.11633588632052116,retro,3586
dc143cf75270f7cac9fdebd0,#DC143C,#F75270,#F7CAC9,#FDEBD0,#DC143C,0.5711645382518269,0.20846450503824454,0.07617522365724733,0.6714305092351932,0.19460793731641246,0.047598098444004255,0.8776632731823749,0.04824062873584012,0.017143745660629706,0.9474719841146662,0.008357668808563812,0.03955437109909987,0.5711645382518269,0.20846450503824454,0.07617522365724733,retro,4436
9112bcae75dae9e294fffcb8,#9112BC,#AE75DA,#E9E294,#FFFCB8,#9112BC,0.49731592861353524,0.1651537710266382,-0.16873046627302984,0.661440479556947,0.09710303732566783,-0.12095432621445301,0.9008169114463435,-0.023554076638022003,0.09585064562976786,0.9775215250521758,-0.023387255169127652,0.08273593933121515,0.49731592861353524,0.1651537710266382,-0.16873046627302984,retro,1296
e62727f3f2ecdcdcdc1e93ab,#E62727,#F3F2EC,#DCDCDC,#1E93AB,#E62727,0.5958936866738469,0.19823206496936385,0.1027526904884627,0.9602613579924262,-0.001238418691304588,0.007825570402994364,0.8944919669939065,2.0443395731817304e-06,-0.0001016612205901879,0.6132633287380693,-0.08282146956095171,-0.05986643193654312,0.5958936866738469,0.19823206496936385,0.1027526904884627,retro,2879
ff00666a0066934790e8d4b7,#FF0066,#6A0066,#934790,#E8D4B7,#FF0066,0.6387283338088101,0.2511354799345664,0.04650769843507119,0.3651653909922773,0.14440458087728258,-0.08237763609998405,0.5205483191297979,0.1192091070177792,-0.0721369187519818,0.8788558300275656,0.009885888629056261,0.04338551220179976,0.6387283338088101,0.2511354799345664,0.04650769843507119,retro,1539
e4004bed775afad691c9cdcf,#E4004B,#ED775A,#FAD691,#C9CDCF,#E4004B,0.5837845518027437,0.2250191222936957,0.06224332678684791,0.6998655178038695,0.12483470700446109,0.08716223714727817,0.891233367475277,0.01148744970229032,0.09486923085308363,0.8457833634672898,-0.003432541947212542,-0.004024280234001254,0.5837845518027437,0.2250191222936957,0.06224332678684791,retro,1426
ff714bc71e644d2d8cf2f2f2,#FF714B,#C71E64,#4D2D8C,#F2F2F2,#FF714B,0.7146677440211999,0.14714556179485072,0.10662944194642243,0.5458229728048039,0.20352937350519906,0.011890120232482926,0.3929331136336126,0.060467722526950096,-0.13651041287968868,0.9611530345761399,2.1966918168914162e-06,-0.00010923741551016608,0.7146677440211999,0.14714556179485072,0.10662944194642243,retro,956
001bb70046ffff8040e9e9e9,#001BB7,#0046FF,#FF8040,#E9E9E9,#001BB7,0.37060760672973536,-0.023360280539305056,-0.2306472847118377,0.509585809032575,-0.030639191961262746,-0.2731826352361513,0.7348849883645483,0.12187734442400444,0.12220181649463052,0.9340268653042423,2.1346956189383093e-06,-0.0001061544593966568,0.37060760672973536,-0.023360280539305056,-0.2306472847118377,retro,2199
e9e3dfff7a30465c88000000,#E9E3DF,#FF7A30,#465C88,#000000,#E9E3DF,0.9194157149083472,0.004716811922273578,0.006968070004957694,0.7247756774859,0.12668970721568273,0.1304908177082027,0.47664865450353816,-0.008705859947173655,-0.0760475311790259,0.0,0.0,0.0,0.9194157149083472,0.004716811922273578,0.006968070004957694,retro,2175
640d5fb12c00eb5b00ffcc00,#640D5F,#B12C00,#EB5B00,#FFCC00,#640D5F,0.3567974257653376,0.13016647314575913,-0.07254672250546579,0.5011215168162075,0.14315444690810875,0.100809627865514,0.6510630661156332,0.14247660792790673,0.13145709470646783,0.8652018996546424,-0.001192911108599759,0.17675501223733087,0.3567974257653376,0.13016647314575913,-0.07254672250546579,retro,2147
77bef0ffcb61ff894fea5b6f,#77BEF0,#FFCB61,#FF894F,#EA5B6F,#77BEF0,0.7738067164251862,-0.04986516197860591,-0.08835032027691436,0.8682071011270117,0.016663635890106665,0.13495263424305814,0.7501620825928486,0.11276789122249808,0.11418790027847131,0.6613338953556358,0.17084048543850727,0.04566154842707337,0.7738067164251862,-0.04986516197860591,-0.08835032027691436,retro,3935
fe7743273f4f447d9bd7d7d7,#FE7743,#273F4F,#447D9B,#D7D7D7,#FE7743,0.7206763703453628,0.13497264384273078,0.11564806394102095,0.35521143572611824,-0.02125263007896372,-0.034941500195636355,0.5632353433426004,-0.04533338830873013,-0.06088830068697909,0.8791701920126758,2.009322030094296e-06,-9.991986303337086e-05,0.7206763703453628,0.13497264384273078,0.11564806394102095,retro,3092
000000cfffe2a2d5c6f6f6f6,#000000,#CFFFE2,#A2D5C6,#F6F6F6,#000000,0.0,0.0,0.0,0.9588859207760223,-0.05815919066762687,0.022848980064202218,0.8331283281254566,-0.05675127438130989,0.005012550596993792,0.973147621782118,2.2241051533811174e-06,-0.00011060062996115505,0.0,0.0,0.0,retro,2462
5eabd6fefbc7ffb4b4e14434,#5EABD6,#FEFBC7,#FFB4B4,#E14434,#5EABD6,0.7087814919340135,-0.056742733966822945,-0.0810780835682332,0.9777237759850872,-0.017086843215716296,0.064437734670726,0.8404925591875104,0.08298445465750737,0.02859373504192353,0.6115037557946907,0.17064240305282663,0.09703199569753951,0.7087814919340135,-0.056742733966822945,-0.0810780835682332,retro,3218
ffead8e8988a9b177e2a1458,#FFEAD8,#E8988A,#9B177E,#2A1458,#FFEAD8,0.9491478280817093,0.01502661429584684,0.0294417657464473,0.7563453173633816,0.08557783426109711,0.05012163399599001,0.47520906299607696,0.1795486257607839,-0.06733006512254458,0.26979012399978686,0.042206488037767276,-0.10618262862215394,0.9491478280817093,0.01502661429584684,0.0294417657464473,retro,1764
093fb4fffcfbffd8d8ed3500,#093FB4,#FFFCFB,#FFD8D8,#ED3500,#093FB4,0.4222415466527933,-0.02412003714335964,-0.190827900858201,0.9930817719682864,0.002680608023451825,0.002094071934282127,0.915041209903466,0.041519216798243,0.01336884623102752,0.615972892509365,0.1867606224717,0.12379289521411313,0.4222415466527933,-0.02412003714335964,-0.190827900858201,retro,2492
e6751421212106923ed3eccd,#E67514,#212121,#06923E,#D3ECCD,#E67514,0.680815980286997,0.10190882183636263,0.13353092634969987,0.2477591400622397,5.662474714673849e-07,-2.8158437996639307e-05,0.5767292134658356,-0.13832608459110296,0.08342115893903168,0.9164583477034955,-0.03745827723004602,0.03173986839880383,0.680815980286997,0.10190882183636263,0.13353092634969987,retro,1414
03a6a1ffe3bbffa673ff4f0f,#03A6A1,#FFE3BB,#FFA673,#FF4F0F,#03A6A1,0.6549699700840279,-0.1103207320409656,-0.021467688633321935,0.9289428374364052,0.013962482375602825,0.05876615452689693,0.8028594440432333,0.08007210709755053,0.09555567953504163,0.6699652735669063,0.17758501880343314,0.13170577881563267,0.6549699700840279,-0.1103207320409656,-0.021467688633321935,retro,3350
347433ffc107ff6f3cb22222,#347433,#FFC107,#FF6F3C,#B22222,#347433,0.5007319670755549,-0.09460947459728786,0.070481881753439,0.8441622246729834,0.01518975560778335,0.17141876775377068,0.7103964265511504,0.14547506742727156,0.1182291547363647,0.49675112910142244,0.16038495715907541,0.08101970746479964,0.5007319670755549,-0.09460947459728786,0.070481881753439,retro,2504
0b1d51725cad8ccdebffe3a9,#0B1D51,#725CAD,#8CCDEB,#FFE3A9,#0B1D51,0.25454021650425473,-0.008029763965886616,-0.09791565659133866,0.5334609407860054,0.05128454650686809,-0.11363283628371185,0.8152280875233827,-0.05176295554202581,-0.058800826227152214,0.9253100543599457,0.006878519090725899,0.07971555625228599,0.25454021650425473,-0.008029763965886616,-0.09791565659133866,retro,2526
0e2148483aa07965c1e3d095,#0E2148,#483AA0,#7965C1,#E3D095,#0E2148,0.25733210088268144,-0.009789716297311846,-0.07653207994843889,0.42553085590699585,0.03733637207569962,-0.1537545706268304,0.5683005615559343,0.05045335605006618,-0.1290169442984615,0.8594238709778743,-0.0032243455562346313,0.07896690793409833,0.25733210088268144,-0.009789716297311846,-0.07653207994843889,retro,2570
f79b722a4759ddddddeeeeee,#F79B72,#2A4759,#DDDDDD,#EEEEEE,#F79B72,0.7744325322062298,0.08817435641394633,0.08662305621940336,0.3830929833698651,-0.025337359782710123,-0.0390553872163284,0.897548428134632,2.0513250404974315e-06,-0.00010200859494535752,0.9491209076456786,2.169192684142729e-06,-0.00010786993457656546,0.7744325322062298,0.08817435641394633,0.08662305621940336,retro,2273
fbf3c164e2b7dc8be0d50b8b,#FBF3C1,#64E2B7,#DC8BE0,#D50B8B,#FBF3C1,0.958193333812957,-0.011195814789940695,0.06384424627993457,0.8297580785629721,-0.12620656100954553,0.026956278077090667,0.7487450150207151,0.12067863322035555,-0.08376906373366233,0.5772135890880875,0.2333200916123659,-0.03837505111260908,0.958193333812957,-0.011195814789940695,0.06384424627993457,retro,1544
309898ff9f00f4631ecb0404,#309898,#FF9F00,#F4631E,#CB0404,#309898,0.6221327676710464,-0.08917663271590026,-0.02403657667156489,0.7821976893521222,0.06564453198006848,0.15908527102471537,0.676058187574762,0.14417555323831177,0.1281507456754844,0.5299071872152177,0.188687681573807,0.10483872985237935,0.6221327676710464,-0.08917663271590026,-0.02403657667156489,retro,4182
fe7743efeeea273f4f000000,#FE7743,#EFEEEA,#273F4F,#000000,#FE7743,0.7206763703453628,0.13497264384273078,0.11564806394102095,0.9487753499221497,-0.0004820397012226252,0.005309104839067658,0.35521143572611824,-0.02125263007896372,-0.034941500195636355,0.0,0.0,0.0,0.7206763703453628,0.13497264384273078,0.11564806394102095,retro,3667
0000002222221dcd9f169976,#000000,#222222,#1DCD9F,#169976,#000000,0.0,0.0,0.0,0.25196518711091864,5.758602894534448e-07,-2.8636465628673058e-05,0.7559736964669739,-0.14446254493173982,0.028835076512153,0.6090078761966087,-0.11556232338855477,0.02324573925794865,0.0,0.0,0.0,retro,3414
